gene_id	gene_symbol	ENTREZ	HGNC_ID	PTV_count	PTV_p_val	PTV_MPC3_count	PTV_MPC3_p_val	PTV_MPC2_count	PTV_MPC2_p_val	MPC3_count	MPC2_count	MPC2_p_val
ENSG00000092850	TEKT2	27285	11725	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000092853	CLSPN	63967	19715	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000092871	RFFL	117584	24821	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000092929	UNC13D	201294	23147	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000092931	MFSD11	79157	25458	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000092964	DPYSL2	1808	3014	0	1	0	1	0	1	0	0	1
ENSG00000092969	TGFB2	7042	11768	0	1	NA	NA	0	1	NA	0	1
ENSG00000092978	GPATCH2	55105	25499	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000093000	NUP50	10762	8065	0	1	NA	NA	0	1	NA	0	1
ENSG00000093009	CDC45	8318	1739	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000093010	COMT	1312	2228	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000093072	CECR1	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000093134	VNN3	55350	16431	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000093144	ECHDC1	55862	21489	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000093167	LRRFIP2	9209	6703	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000093183	SEC22C	9117	16828	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000093217	XYLB	9942	12839	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000094631	HDAC6	10013	14064	0	1	NA	NA	0	1	NA	0	1
ENSG00000094661	OR1I1	126370	8207	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000094755	GABRP	2568	4089	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000094796	KRT31	3881	6448	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000094804	CDC6	990	1744	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000094841	UPRT	139596	28334	0	1	0	1	0	1	0	0	1
ENSG00000094880	CDC23	8697	1724	0	1	NA	NA	1	0.049174406	NA	1	0.018157385
ENSG00000094914	AAAS	8086	13666	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000094916	CBX5	23468	1555	0	1	0	1	0	1	0	0	1
ENSG00000094963	FMO2	2327	3770	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000094975	SUCO	51430	1240	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095002	MSH2	4436	7325	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095015	MAP3K1	4214	6848	0	1	0	1	0	1	0	0	1
ENSG00000095059	DHPS	1725	2869	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095066	HOOK2	29911	19885	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095110	NXPE1	120400	28527	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095139	ARCN1	372	649	0	1	NA	NA	0	1	NA	0	1
ENSG00000095203	EPB41L4B	54566	19818	0	1	0	1	0	1	0	0	1
ENSG00000095209	TMEM38B	55151	25535	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095261	PSMD5	5711	9563	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095303	PTGS1	5742	9604	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095319	NUP188	23511	17859	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095321	CRAT	1384	2342	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095370	SH2D3C	10044	16884	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095380	NANS	54187	19237	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095383	TBC1D2	55357	18026	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095397	DFNB31	NA	NA	0	1	NA	NA	0	1	NA	0	1
ENSG00000095464	PDE6C	5146	8787	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095485	CWF19L1	55280	25613	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095539	SEMA4G	57715	10735	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095564	BTAF1	9044	17307	0	1	0	1	0	1	0	0	1
ENSG00000095574	IKZF5	64376	14283	0	1	NA	NA	0	1	NA	0	1
ENSG00000095585	BLNK	29760	14211	1	0.027551079	NA	NA	NA	NA	NA	NA	NA
ENSG00000095587	TLL2	7093	11844	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095596	CYP26A1	1592	2603	0	1	NA	NA	0	1	NA	0	1
ENSG00000095627	TDRD1	56165	11712	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095637	SORBS1	10580	14565	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095713	CRTAC1	55118	14882	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095739	BAMBI	25805	30251	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095752	IL11	3589	5966	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095777	MYO3A	53904	7601	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095787	WAC	51322	17327	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095794	CREM	1390	2352	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095906	NUBP2	10101	8042	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095917	TPSD1	23430	14118	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095932	C19orf77	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095951	HIVEP1	3096	4920	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095970	TREM2	54209	17761	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000095981	KCNK16	83795	14464	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000096006	CRISP3	10321	16904	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000096060	FKBP5	2289	3721	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000096063	SRPK1	6732	11305	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000096070	BRPF3	27154	14256	0	1	NA	NA	0	1	NA	0	1
ENSG00000096080	MRPS18A	55168	14515	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000096088	PGC	5225	8890	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000096092	TMEM14A	28978	21076	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000096093	EFHC1	114327	16406	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000096264	NCR2	9436	6732	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000096384	HSP90AB1	3326	5258	0	1	NA	NA	0	1	NA	0	1
ENSG00000096395	MLN	4295	7141	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000096401	CDC5L	988	1743	0	1	0	1	0	1	0	0	1
ENSG00000096433	ITPR3	3710	6182	0	1	NA	NA	0	1	NA	0	1
ENSG00000096654	ZNF184	7738	12975	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000096696	DSP	1832	3052	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000096717	SIRT1	23411	14929	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000096746	HNRNPH3	3189	5043	0	1	NA	NA	0	1	NA	0	1
ENSG00000096872	IFT74	80173	21424	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000096968	JAK2	3717	6192	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000096996	IL12RB1	3594	5971	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000097007	ABL1	25	76	0	1	0	1	0	1	0	0	1
ENSG00000097021	ACOT7	11332	24157	0	1	NA	NA	0	1	NA	0	1
ENSG00000097033	SH3GLB1	51100	10833	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000097046	CDC7	8317	1745	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000097096	SYDE2	84144	25841	0	1	0	1	0	1	0	0	1
ENSG00000099139	PCSK5	5125	8747	0	1	NA	NA	0	1	NA	0	1
ENSG00000099194	SCD	6319	10571	0	1	NA	NA	0	1	NA	0	1
ENSG00000099203	TMED1	11018	17291	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099204	ABLIM1	3983	78	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099219	ERMP1	79956	23703	0	1	NA	NA	0	1	NA	0	1
ENSG00000099246	RAB18	22931	14244	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099250	NRP1	8829	8004	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099256	PRTFDC1	56952	23333	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099260	PALMD	54873	15846	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099282	TSPAN15	23555	23298	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099284	H2AFY2	55506	14453	0	1	NA	NA	0	1	NA	0	1
ENSG00000099290	FAM21A	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099308	MAST3	23031	19036	0	1	NA	NA	0	1	NA	0	1
ENSG00000099326	MZF1	7593	13108	0	1	NA	NA	0	1	NA	0	1
ENSG00000099330	OCEL1	79629	26221	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099331	MYO9B	4650	7609	0	1	NA	NA	0	1	NA	0	1
ENSG00000099337	KCNK6	9424	6281	0	1	0	1	0	1	0	0	1
ENSG00000099338	CATSPERG	57828	25243	0	1	NA	NA	0	1	NA	0	1
ENSG00000099341	PSMD8	5714	9566	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099364	FBXL19	54620	25300	0	1	0	1	1	0.159697717	0	1	0.148702171
ENSG00000099365	STX1B	112755	18539	0	1	0	1	0	1	0	0	1
ENSG00000099377	HSD3B7	80270	18324	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099381	SETD1A	9739	29010	3	3.02e-6	3	7.67442816534328e-6	3	2.6e-5	0	0	1
ENSG00000099385	BCL7C	9274	1006	0	1	0	1	0	1	0	0	1
ENSG00000099399	MAGEB2	4113	6809	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099617	EFNA2	1943	3222	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099622	CIRBP	1153	1982	0	1	NA	NA	0	1	NA	0	1
ENSG00000099624	ATP5D	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099625	C19orf26	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099769	IGFALS	3483	5468	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099783	HNRNPM	4670	5046	0	1	0	1	0	1	0	0	1
ENSG00000099785	MARCH2	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099795	NDUFB7	4713	7702	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099797	TECR	9524	4551	0	1	NA	NA	0	1	NA	0	1
ENSG00000099800	TIMM13	26517	11816	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099804	CDC34	997	1734	0	1	NA	NA	0	1	NA	0	1
ENSG00000099810	MTAP	4507	7413	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099812	MISP	126353	27000	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099814	CEP170B	283638	20362	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099817	POLR2E	5434	9192	0	1	NA	NA	0	1	NA	0	1
ENSG00000099821	POLRMT	5442	9200	0	1	NA	NA	0	1	NA	0	1
ENSG00000099822	HCN2	610	4846	0	1	0	1	0	1	0	0	1
ENSG00000099834	CDHR5	53841	7521	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099840	IZUMO4	113177	26950	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099849	RASSF7	8045	1166	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099860	GADD45B	4616	4096	0	1	NA	NA	0	1	NA	0	1
ENSG00000099864	PALM	5064	8594	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099866	MADCAM1	8174	6765	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099875	MKNK2	2872	7111	0	1	0	1	0	1	0	0	1
ENSG00000099889	ARVCF	421	728	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099899	TRMT2A	27037	24974	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099901	RANBP1	5902	9847	0	1	NA	NA	0	1	NA	0	1
ENSG00000099904	ZDHHC8	29801	18474	0	1	NA	NA	0	1	NA	0	1
ENSG00000099910	KLHL22	84861	25888	0	1	NA	NA	0	1	NA	0	1
ENSG00000099917	MED15	51586	14248	0	1	NA	NA	0	1	NA	0	1
ENSG00000099937	SERPIND1	3053	4838	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099940	SNAP29	9342	11133	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099942	CRKL	1399	2363	0	1	NA	NA	0	1	NA	0	1
ENSG00000099949	LZTR1	8216	6742	0	1	NA	NA	0	1	NA	0	1
ENSG00000099953	MMP11	4320	7157	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099954	CECR2	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099956	SMARCB1	6598	11103	0	1	0	1	0	1	0	0	1
ENSG00000099957	P2RX6	9127	8538	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099958	DERL3	91319	14236	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099960	SLC7A4	6545	11062	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099968	BCL2L13	23786	17164	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099974	DDTL	100037417	33446	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099977	DDT	1652	2732	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099984	GSTT2	2953	4642	0	1	0	1	0	1	0	0	1
ENSG00000099985	OSM	5008	8506	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099991	CABIN1	23523	24187	0	1	NA	NA	0	1	NA	0	1
ENSG00000099992	TBC1D10A	83874	23609	0	1	NA	NA	0	1	NA	0	1
ENSG00000099994	SUSD2	56241	30667	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099995	SF3A1	10291	10765	0	1	NA	NA	0	1	NA	0	1
ENSG00000099998	GGT5	2687	4260	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000099999	RNF215	200312	33434	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100003	SEC14L2	23541	10699	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100012	SEC14L3	266629	18655	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100014	SPECC1L	23384	29022	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100023	PPIL2	23759	9261	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100024	UPB1	51733	16297	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100027	YPEL1	29799	12845	0	1	0	1	0	1	0	0	1
ENSG00000100028	SNRPD3	6634	11160	0	1	0	1	0	1	0	0	1
ENSG00000100029	PES1	23481	8848	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100030	MAPK1	5594	6871	0	1	0	1	0	1	0	0	1
ENSG00000100031	GGT1	2678	4250	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100033	PRODH	5625	9453	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100034	PPM1F	9647	19388	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100036	SLC35E4	339665	17058	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100038	TOP3B	8940	11993	0	1	0	1	0	1	0	0	1
ENSG00000100053	CRYBB3	1417	2400	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100055	CYTH4	27128	9505	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100056	DGCR14	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100060	MFNG	4242	7038	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100065	CARD10	29775	16422	0	1	0	1	1	0.05830634	0	1	0.038631388
ENSG00000100068	LRP5L	91355	25323	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100075	SLC25A1	6576	10979	0	1	0	1	0	1	0	0	1
ENSG00000100077	ADRBK2	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100078	PLA2G3	50487	17934	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100079	LGALS2	3957	6562	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100083	GGA1	26088	17842	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100084	HIRA	7290	4916	0	1	0	1	0	1	0	0	1
ENSG00000100092	SH3BP1	23616	10824	0	1	0	1	0	1	0	0	1
ENSG00000100095	SEZ6L	23544	10763	0	1	NA	NA	0	1	NA	0	1
ENSG00000100097	LGALS1	3956	6561	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100099	HPS4	89781	15844	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100100	PIK3IP1	113791	24942	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100101	NOL12	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100104	SRRD	402055	33910	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100105	PATZ1	23598	13071	0	1	NA	NA	0	1	NA	0	1
ENSG00000100106	TRIOBP	11078	17009	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100109	TFIP11	24144	17165	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100116	GCAT	23464	4188	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100121	GGTLC2	91227	18596	0	1	0	1	0	1	0	0	1
ENSG00000100122	CRYBB1	1414	2397	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100124	ANKRD54	129138	25185	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100129	EIF3L	51386	18138	0	1	NA	NA	0	1	NA	0	1
ENSG00000100138	NHP2L1	NA	NA	0	1	0	1	0	1	0	0	1
ENSG00000100139	MICALL1	85377	29804	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100142	POLR2F	5435	9193	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100146	SOX10	6663	11190	0	1	NA	NA	0	1	NA	0	1
ENSG00000100147	CCDC134	79879	26185	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100150	DEPDC5	9681	18423	0	1	0	1	0	1	0	0	1
ENSG00000100151	PICK1	9463	9394	0	1	NA	NA	0	1	NA	0	1
ENSG00000100156	SLC16A8	23539	16270	0	1	0	1	0	1	0	0	1
ENSG00000100162	CENPM	79019	18352	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100167	SEPT3	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100170	SLC5A1	6523	11036	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100191	SLC5A4	6527	11039	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100196	KDELR3	11015	6306	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100197	CYP2D6	1565	2625	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100201	DDX17	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100206	DMC1	11144	2927	0	1	NA	NA	0	1	NA	0	1
ENSG00000100207	TCF20	6942	11631	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100209	HSCB	150274	28913	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100211	CBY1	25776	1307	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100216	TOMM22	56993	18002	0	1	NA	NA	0	1	NA	0	1
ENSG00000100218	RTDR1	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100219	XBP1	7494	12801	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100220	RTCB	51493	26935	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100221	JOSD1	9929	28953	0	1	NA	NA	0	1	NA	0	1
ENSG00000100225	FBXO7	25793	13586	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100226	GTPBP1	9567	4669	0	1	0	1	0	1	0	0	1
ENSG00000100227	POLDIP3	84271	23782	0	1	0	1	0	1	0	0	1
ENSG00000100228	RAB36	9609	9775	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100234	TIMP3	7078	11822	0	1	NA	NA	0	1	NA	0	1
ENSG00000100239	PPP6R2	9701	19253	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100241	SBF1	6305	10542	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100242	SUN2	25777	14210	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100243	CYB5R3	1727	2873	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100246	DNAL4	10126	2955	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100249	C22orf31	25770	26931	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100253	MIOX	55586	14522	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100258	LMF2	91289	25096	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100263	RHBDD3	25807	1308	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100266	PACSIN2	11252	8571	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100271	TTLL1	25809	1312	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100276	RASL10A	10633	16954	0	1	0	1	0	1	0	0	1
ENSG00000100280	AP1B1	162	554	0	1	0	1	0	1	0	0	1
ENSG00000100281	HMGXB4	10042	5003	0	1	NA	NA	0	1	NA	0	1
ENSG00000100284	TOM1	10043	11982	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100285	NEFH	4744	7737	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100288	CHKB	1120	1938	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100290	BIK	638	1051	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100292	HMOX1	3162	5013	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100294	MCAT	27349	29622	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100296	THOC5	8563	19074	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100297	MCM5	4174	6948	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100298	APOBEC3H	164668	24100	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100299	ARSA	410	713	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100300	TSPO	706	1158	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100302	RASD2	23551	18229	0	1	NA	NA	0	1	NA	0	1
ENSG00000100304	TTLL12	23170	28974	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100307	CBX7	23492	1557	0	1	0	1	0	1	0	0	1
ENSG00000100311	PDGFB	5155	8800	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100312	ACR	49	126	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100314	CABP7	164633	20834	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100316	RPL3	6122	10332	0	1	NA	NA	0	1	NA	0	1
ENSG00000100319	ZMAT5	55954	28046	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100320	RBFOX2	23543	9906	0	1	NA	NA	0	1	NA	0	1
ENSG00000100321	SYNGR1	9145	11498	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100324	TAB1	10454	18157	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100325	ASCC2	84164	24103	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100330	MTMR3	8897	7451	0	1	NA	NA	0	1	NA	0	1
ENSG00000100335	MIEF1	54471	25979	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100336	APOL4	80832	14867	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100341	PNPLA5	150379	24888	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100342	APOL1	8542	618	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100344	PNPLA3	80339	18590	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100345	MYH9	4627	7579	1	0.046588932	NA	NA	1	0.148386172	NA	0	1
ENSG00000100346	CACNA1I	8911	1396	0	1	0	1	1	0.171654344	0	1	0.138740102
ENSG00000100347	SAMM50	25813	24276	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100348	TXN2	25828	17772	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100350	FOXRED2	80020	26264	0	1	NA	NA	0	1	NA	0	1
ENSG00000100351	GRAP2	9402	4563	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100353	EIF3D	8664	3278	0	1	NA	NA	0	1	NA	0	1
ENSG00000100354	TNRC6B	23112	29190	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100359	SGSM3	27352	25228	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100360	IFT27	11020	18626	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100362	PVALB	5816	9704	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100364	KIAA0930	23313	1314	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100365	NCF4	4689	7662	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100368	CSF2RB	1439	2436	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100372	SLC25A17	10478	10987	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100373	UPK3A	7380	12580	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100376	FAM118A	55007	1313	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100379	KCTD17	79734	25705	0	1	0	1	0	1	0	0	1
ENSG00000100380	ST13	6767	11343	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100385	IL2RB	3560	6009	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100387	RBX1	9978	9928	0	1	0	1	0	1	0	0	1
ENSG00000100393	EP300	2033	3373	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100395	L3MBTL2	83746	18594	0	1	0	1	0	1	0	0	1
ENSG00000100399	CHADL	150356	25165	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100401	RANGAP1	5905	9854	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100403	ZC3H7B	23264	30869	0	1	NA	NA	0	1	NA	0	1
ENSG00000100410	PHF5A	84844	18000	0	1	1	0.0146407518124422	1	0.02479223	1	1	0.02088439
ENSG00000100412	ACO2	50	118	0	1	NA	NA	0	1	NA	0	1
ENSG00000100413	POLR3H	171568	30349	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100416	TRMU	55687	25481	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100417	PMM1	5372	9114	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000100418	DESI1	27351	24577	0	1	NA	NA	NA	NA	NA	NA	NA
